source_path	revision	manifest_sha	generated_urls	lane	decision	evidence
service-workers/service-worker/fetch-request-no-freshness-headers.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	03b7d357610a904ed264b691054b6025f7fa2414	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-request-redirect.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	5ce015b421fcaf73777926b6cb1f1a2aa0a1d30f	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-request-resources.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	9524e6d4749b250f8e40e22306101bec8ceee406	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-request-xhr-sync-error.https.window.js	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	e6c0213928669d21089982730c0334cde8c20f6a	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-request-xhr-sync-on-worker.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	9f18096aa29bb4635cfeaf0eb9fc39cff5bcc243	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-request-xhr-sync.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	ec27fb898343e70ab24486983212ef6b5744cf16	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-request-xhr.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	37a457393b059774ba2e55e0330d520b2211183c	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-response-taint.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	8e190f48506cc3f804fe107423756f45c7a17b43	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-response-xhr.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	891eb029422b7bf1cd575270cfa4616bb80da0bc	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-waits-for-activate.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7c888450f0d5f5fc72ec38909487877f38a1c024	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/fetch-with-body.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	21ded3f3272566e5a31fea08c2358bed1438bd29	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/getregistration.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	634c2efa12461a811d8e46345ece0298086f64b2	1	defer	defer-single-iframe	2026-08-19-m1-iframe-review.tsv
service-workers/service-worker/getregistrations.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	3a9b9a23317b2bb1370689b553a49c28de4cf8f8	1	skip	skip-mixed-cross-origin-clients	2026-08-19-m1-message-review.tsv
service-workers/service-worker/global-serviceworker.https.any.js	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	19d77847c426180e04ac51e507c1714c1309a193	1	defer	defer-worker-global-lifecycle	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/historical.https.any.js	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	20b3ddfbf7b883026b70692cf0f907dc93f5ad2b	1	defer	defer-fetch-interface	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/http-to-https-redirect-and-register.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	5626237dcccbf279029ca072b8a0bc9e845fbb1c	1	skip	skip-cross-origin-popup-redirect	2026-08-19-m1-final-review.tsv
service-workers/service-worker/immutable-prototype-serviceworker.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	e63f6b348a861345101670b9c3d87aaa4977b0c4	1	defer	defer-worker-global-prototype	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/import-scripts-cross-origin.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	773708a9fbce32a6b17f22d88b9fb6ebc3553710	1	core	next-wave-cross-origin-importScripts-core	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/import-scripts-data-url.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f0922193dd0112b72881d05a97aafc67c5bdc3d5	1	core	next-wave-static-core	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/import-scripts-mime-types.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1679831d0f2b98aee22898d820373e80079fbe00	1	core	next-wave-dynamic-mime-importScripts-core	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/import-scripts-redirect.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	07ea49439eba8f9762b2bc17b5ae2346d9d15397	1	core	next-wave-dynamic-redirect-importScripts-core	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/import-scripts-resource-map.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	4742bd01268360477bf6061f8505fe9a3b7cadb7	1	core	next-wave-dynamic-resource-map-core	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/import-scripts-updated-flag.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	09b4496aa0ec1d28b9e101a6ba8a41a31b654540	1	core	next-wave-event-importScripts-core	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/indexeddb.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	be9be4968f7b2d0cbc1f18f88b06b7acb6ad096f	1	defer	defer-worker-indexeddb	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/install-event-type.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7e74af85c3aee401f99add7a2a0209ddbe700f86	1	defer	defer-after-core	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/installing.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	0f257b6aba4f3d65802e7d7f8a7503d6c6aedd42	1	defer	defer-single-iframe	2026-08-19-m1-iframe-review.tsv
service-workers/service-worker/intercepted-referrer.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	72d789451390f4c90c77b8c6d7203fa814542747	1	defer	defer-navigation-core	2026-08-19-navigation-review.tsv
service-workers/service-worker/interface-requirements-sw.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	eef868c889f04d257055d9f08ce22832b6cc34fd	1	defer	defer-worker-interface	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/invalid-blobtype.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1c5920fb039101b18fc3c39e53f7cbb9b5e1ebfc	1	defer	defer-fetch-response-validation	2026-08-19-request-response-review.tsv
service-workers/service-worker/invalid-header.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1bc976979046c127ad3d2f4282ce297e997b903d	1	defer	defer-fetch-response-validation	2026-08-19-request-response-review.tsv
service-workers/service-worker/iso-latin1-header.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	c27a5f48a5b9e9384a5c9129d0288761b0df9cd7	1	defer	defer-fetch-response-validation	2026-08-19-request-response-review.tsv
service-workers/service-worker/local-url-inherit-controller.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	867e1b006d658ffad99b914f16b179b220700d2f	1	skip	skip-local-url-worker-clients	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/mime-sniffing.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	8175bcdf87790b3560bd5e5a49f4da94b1175a04	1	gated	gated-mime-sniffing	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/multi-globals/url-parsing.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	b9dfe3634353382e85dd0f7be4ea5b69c8083e08	1	defer	defer-multi-global-url-parsing	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/multipart-image.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	00c20d25f90ac38c33ba57ced62d82798481dd42	1	skip	skip-media-multipart	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/multiple-register.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	752e132fc13accb94f58e3e824c64fe72c7d4222	1	gated	gated-dynamic-iframe	2026-08-19-m1-final-review.tsv
service-workers/service-worker/multiple-update.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	6a83f73a054f8a50284ae9b55bba9cde4d74c108	1	gated	gated-dynamic-update	2026-08-19-m1-final-review.tsv
service-workers/service-worker/navigate-window.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	46d32a48a0ad9d98b3bc882b59e8924e45ee9ebc	1	skip	skip-multi-window-clients	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-headers.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	a4b52035e221c268c74a045050f28771d0c8b9f5	1	gated	gated-navigation-header-server	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-preload/broken-chunked-encoding.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	ec74282ac330a34b68d3e0824128ecd6703ed43d	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/chunked-encoding.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	830ce32cea5a01d5dc9814352b41f12c52956413	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/content-encoding.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	d6135d95c8800598b08b848a499ce3ef2299cc9a	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/empty-preload-response-body.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7e8aacdd36a58cdd88d2f1e70fec69c580526f00	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/get-state.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	08e2f4976c5995b93599dba4883d46d3b2fd7066	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/navigationPreload.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	392e5c14dc8c7ca7d40df4396a102f379e1d55ad	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/redirect.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	5970f053e36996f4cad93aec104c55f53055465a	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/request-headers.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	09642010218ada72da946f8fdcf1c713f7367936	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/resource-timing.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	468a1f51e8573e13a91a55b1c747f4acbe11ce37	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/samesite-cookies.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	a860d9545662138570ef59808c465b33b7261b48	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-preload/samesite-iframe.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	633da9926a8cd26210bc8171b31c94653a46ebdd	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/navigation-redirect-body.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	0441c610b17978941efb832e4af202bcc4ff955b	1	gated	gated-navigation-post-redirect	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-redirect-resolution.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	59e1cafec3484a87fbe1f4ba31cdb2e7d3fb960d	1	gated	gated-navigation-redirect-resolution	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-redirect-to-http.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	d4d2788c5891a1fbc3f38f448c40cacb44a980f2	1	gated	gated-cross-scheme-opaqueredirect	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-redirect.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	a87de56931638d0939e406aa95146699e5a63603	2	skip	skip-multi-origin-redirect-clients	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-sets-cookie.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7f6c756f557241fb2e2a56c0bcff8b05d0ff1e4c	1	skip	skip-cookie-multi-window	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-timing-extended.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	acb02c6fe1f56ae9cf4d61516fdbf05306050914	1	defer	defer-navigation-timing	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-timing-sizes.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	e726a31f17060f7c37ad07d15c1de4ab88bf4c44	1	gated	gated-navigation-timing-sizes	2026-08-19-navigation-review.tsv
service-workers/service-worker/navigation-timing.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	75cab40458c6d362caa34315388ad762fbb7d2e9	1	gated	gated-navigation-timing-redirect	2026-08-19-navigation-review.tsv
service-workers/service-worker/nested-blob-url-workers.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7269cbb701fabc2faa746f6ed47fba8fa9d423c8	1	skip	skip-nested-worker-clients	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/next-hop-protocol.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	0805db9e24dbb91669176e91eb3e69a37abbf2ab	1	gated	gated-network-protocol-timing	2026-08-19-request-response-review.tsv
service-workers/service-worker/no-dynamic-import-in-module.any.js	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f7c2ef37b8b938df9b8ccae12511dfbe58d8e694	1	defer	defer-module-worker-dynamic-import	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/no-dynamic-import.any.js	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	25b370b7094bf8f92cc347693c9ac5a1fa664845	1	defer	defer-worker-dynamic-import	2026-08-19-worker-global-import-review.tsv
service-workers/service-worker/onactivate-script-error.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f5e80bb9a456bc57f2a821e1fd69114e6ae8638a	1	defer	defer-after-core	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/oninstall-script-error.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	fe7f6e901206e07b611496a191a8023516aa4b84	1	defer	defer-after-core	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/opaque-response-preloaded.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	417aa4ebec8380ec778bbe42f3ee8fb45649292f	1	gated	gated-opaque-preload-cache	2026-08-19-request-response-review.tsv
service-workers/service-worker/opaque-script.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7d2121855dfa17649b81fd96aad03d93e85be22b	1	gated	gated-cross-origin-opaque-script	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/partitioned-claim.tentative.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1f42c528e0b38f11b156f77f144daec6513c1fed	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/partitioned-cookies.tentative.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7a8bd3f5cf85ee94418fefe2840e3cd4a27dab9d	1	skip	skip-partitioned-storage	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/partitioned-getRegistrations.tentative.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7c4d4f1e028b3966afdcfef10c060aefee54e344	1	skip	skip-partitioned-multi-context	2026-08-19-m1-final-review.tsv
service-workers/service-worker/partitioned-matchAll.tentative.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	46beec819c8ea91892706969af827ef6ed8b1a93	1	skip	skip-partitioned-storage	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/partitioned.tentative.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	17a375f9c7320291e64178695cfce8c21fae1773	1	skip	skip-partitioned-storage	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/performance-timeline.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	e56e6fe416ff215341ba9b6df088f111f9645623	1	defer	defer-worker-performance-timeline	2026-08-19-request-response-review.tsv
service-workers/service-worker/postmessage-blob-url.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	16fddd57b835240112b1a0b2b2c03835e7695e1c	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/postmessage-from-waiting-serviceworker.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	117def9eb2a6c132d4d3f44b1cb07adcb9eeef60	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/postmessage-msgport-to-client.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	29c056080c79d581975e0929dcebd84d63b86a20	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/postmessage-to-client-message-queue.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	83e5f4540d1411e2a215ebe59d2037f369c48616	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/postmessage-to-client.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f834a4bffe20c69cbd57ae4c6bf922083d3554d6	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/postmessage.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	7abb3022f91a8daa5bf0f98fa0d4793780f4844c	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/ready.https.window.js	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	6c4e270682c256996c2d665a35ede28d39d6594b	1	defer	defer-controller-ready	2026-08-19-m1-iframe-review.tsv
service-workers/service-worker/redirected-response.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	71b35d0e12050623d650ca822c780037d8258422	1	gated	gated-redirected-response-cache	2026-08-19-navigation-review.tsv
service-workers/service-worker/referer.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	0957e4c5330168b08236ff7c431706a1d92cc1a4	1	gated	gated-referrer-header-echo	2026-08-19-navigation-review.tsv
service-workers/service-worker/referrer-policy-header.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	784343e6d8f1fc864af9145539d3f3f2f0d3b261	1	gated	gated-referrer-policy-header	2026-08-19-navigation-review.tsv
service-workers/service-worker/referrer-toplevel-script-fetch.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	65c60a11db20aabce766b4b414a35cb3ddffd466	1	gated	gated-script-fetch-referrer	2026-08-19-navigation-review.tsv
service-workers/service-worker/register-closed-window.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	9c1b639bb757d02949746d3fa584db8bbf286066	1	skip	skip-closed-window-popup	2026-08-19-m1-final-review.tsv
service-workers/service-worker/register-default-scope.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1d86548eb5eeb5754ca111dd4c55843202216b2d	1	core	keep-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/register-same-scope-different-script-url.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	6eb00f3071a26ed3f55ac90ca32c1b377aec23e1	1	skip	skip-mixed-multi-client-update	2026-08-19-m1-iframe-review.tsv
service-workers/service-worker/register-wait-forever-in-install-worker.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	0920b5cb223d50e31d044a9323f55c1e77b18857	1	defer	defer-advanced	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/registration-basic.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	759b4244a269b8c364e6d0d7eb49c42f0ba9a180	1	core	keep-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/registration-end-to-end.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1af4582d387412f47d82a94b2fe7050a5994644a	1	defer	defer-message-lifecycle	2026-08-19-m1-message-review.tsv
service-workers/service-worker/registration-events.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	5bcfd66846bce5b93bf09d05b65c2e352b51ffab	1	defer	defer-message-lifecycle	2026-08-19-m1-message-review.tsv
service-workers/service-worker/registration-iframe.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	ae39ddfea3e5186bdea4c6a1a5d9f0c7e6cbc212	1	defer	defer-single-iframe	2026-08-19-m1-iframe-review.tsv
service-workers/service-worker/registration-mime-types.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	3a21aac5c75c20c210d3fdde2a14ed063a0c8b27	1	gated	gated-dynamic-server	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/registration-schedule-job.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	25d758ee8f0e26459218c7359faf7d3866b313cf	1	defer	defer-advanced	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/registration-scope-module-static-import.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	5c75295aed1cd94c1349dc25010801534bd98644	1	core	next-wave-module-core	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/registration-scope.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	141875f5847c399f5dbf35431a558ad885428cbc	1	core	keep-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/registration-script-module.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	9e39a1f75b27de492d5eb3842aaa254d2f662687	1	core	next-wave-module-registration-core	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/registration-script-url.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	bda61adb00271ffe78b3e38e055427eb203313d5	1	core	keep-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/registration-script.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f1e51fd265e21271537769343e0e3e05032e76b7	1	gated	remove-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/registration-security-error.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	860c2d22ea935cd3af17f11e1f0a7b966e6fa4e7	1	gated	gated-dynamic-server	2026-08-19-m1-next-wave-review.tsv
service-workers/service-worker/registration-service-worker-attributes.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f7b52d5ddced18613ca225386bb57f28b9bacd62	1	core	keep-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/registration-updateviacache.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	b2f6bbc6f849c7e8051f1aedc9f476c47d5a39a4	1	core	next-wave-update-via-cache-core	2026-08-19-m1-final-review.tsv
service-workers/service-worker/rejections.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	8002ad9a81b962756cd7b9921e0cfe974c808340	1	core	keep-first	2026-08-19-m0-m1-candidate-resource-closure.tsv
service-workers/service-worker/request-end-to-end.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	82475eabc4ab49467955310786f7a405b277bb94	1	defer	defer-fetch-request-projection	2026-08-19-request-response-review.tsv
service-workers/service-worker/resource-timing-bodySize.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	5c2b1eba8c811c83a65446ba4ea1da29508df42c	1	gated	gated-resource-timing-body-size	2026-08-19-request-response-review.tsv
service-workers/service-worker/resource-timing-cross-origin-server-timing.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	0b53b5d35cf3650091b39846979b9186c212c00b	1	gated	gated-server-timing-filter	2026-08-19-request-response-review.tsv
service-workers/service-worker/resource-timing-cross-origin.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	9184a5933a8ae4d056e9e4bff455f01eafdcc7c6	1	gated	gated-cross-origin-resource-timing	2026-08-19-request-response-review.tsv
service-workers/service-worker/resource-timing-fetch-variants.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	8d4f0be01a8aad03af9de54441550d9e84d976a0	1	gated	gated-resource-timing-fetch-variants	2026-08-19-request-response-review.tsv
service-workers/service-worker/resource-timing.sub.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	e8328f3597ba25e34f02b9dd6cca1ed491cc9bbb	1	gated	gated-resource-timing-mixed	2026-08-19-request-response-review.tsv
service-workers/service-worker/respond-with-body-accessed-response.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	f6713d89216ec0a8e5cfc6f4cbb326f0bd6e672e	1	gated	gated-response-body-cache-cross-origin	2026-08-19-request-response-review.tsv
service-workers/service-worker/same-site-cookies.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1d9b60d4470194abe40abc3b49e377afa7a41dde	1	skip	skip-cookie-multi-context	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/sandboxed-iframe-fetch-event.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	ba34e790ff07c8ba35d89d50df7b010e6c529e35	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
service-workers/service-worker/sandboxed-iframe-navigator-serviceworker.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	70be6ef9b0a956707384030b1be17b702663976f	1	gated	gated-sandbox-context	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/secure-context.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	666a5d378760b54fd0f4fa86f9db7a05e2be5b5a	1	gated	gated-secure-context	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/service-worker-csp-connect.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	226f4a40e4e9ab40bbeeac4e874208af3106d2da	1	gated	gated-service-worker-csp	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/service-worker-csp-default.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	1d4e7624d861bc1ce1fde706409cfad160978c41	1	gated	gated-service-worker-csp	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/service-worker-csp-script.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	14c2eb72bdc49c4e13fa2d9da4a47be785b072f2	1	gated	gated-service-worker-csp	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/service-worker-header.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	fb902cd1b455d130c899cf06bf05c32184d2b543	1	gated	gated-service-worker-request-header	2026-08-19-final-remaining-review.tsv
service-workers/service-worker/serviceworker-message-event-historical.https.html	04067ce9c7c2165e71ad7d0dde10a4c5cb394a83	fac8f2076fb64870550236dd27470902cdbe040c	1	gated	gated-initial-inventory	2026-08-19-m0-wpt-case-inventory.tsv
